Time (s),X (µT),Y (µT),Z (µT)
1654618519794659328,-33.94238281,-41.06323242,-2.746887207
1654618519804591360,-34.12783813,-41.55783081,-3.996765137
1654618519814523392,-34.0462265,-41.60010529,-5.211730957
1654618519824455424,-34.08414459,-42.00585175,-7.339416504
1654618519834387456,-33.96644592,-42.11493683,-8.950073242
1654618519844319232,-33.49436951,-42.51491547,-10.64978027
1654618519854250496,-33.13737488,-42.41838837,-11.92596436
1654618519864182528,-32.87264252,-42.56548309,-13.51159668
1654618519874114560,-32.48614502,-42.96077728,-13.91381836
1654618519884046592,-32.59885406,-43.17876434,-14.77856445
1654618519893978368,-32.47024536,-43.10829926,-14.83618164
1654618519903910400,-32.71282959,-43.01952362,-14.8324585
1654618519913842432,-32.93229675,-42.59143829,-14.50744629
1654618519923774464,-33.15572357,-42.81204987,-13.95385742
1654618519933706496,-33.06787872,-42.55341339,-13.42315674
1654618519943637248,-33.17457581,-42.5986557,-13.40905762
1654618519953569536,-33.27672577,-42.67214203,-12.60430908
1654618519963501568,-33.42888641,-42.44956207,-12.16723633
1654618519973433600,-33.20763397,-42.54850006,-10.9588623
1654618519983365632,-33.14165497,-42.79009247,-10.66931152
1654618519993297664,-32.7602005,-42.76267242,-10.31488037
1654618520003229440,-32.43964386,-43.16124725,-9.416870117
1654618520013161472,-31.74424744,-42.69158173,-8.485046387
1654618520023093504,-31.53162384,-43.20703888,-7.787536621
1654618520033024512,-30.87338257,-43.1215744,-6.679321289
1654618520042956288,-30.79916382,-43.67166901,-5.358825684
1654618520052888320,-29.9929657,-43.58919525,-4.012084961
1654618520062820352,-29.32307434,-43.2995224,-2.939025879
1654618520072752384,-28.40596771,-43.35346222,-1.152404785
1654618520082684416,-28.31481171,-43.46063995,-0.630554199
1654618520092616448,-27.58881378,-43.60431671,0.323608398
1654618520102548480,-26.6772995,-44.18123627,0.789733887
1654618520112479488,-26.05955505,-44.09331512,1.181335449
1654618520122411520,-25.71360779,-44.4658432,1.395385742
1654618520132343552,-25.28475189,-44.09313202,1.896789551
1654618520142275584,-25.15743256,-44.4131546,2.449768066
1654618520152207360,-25.04414368,-44.03476715,2.202148438
1654618520162139392,-24.47094727,-44.12560272,2.20904541
1654618520172071424,-24.23360443,-44.0147171,2.888671875
1654618520182003456,-24.00234222,-44.18776703,2.937683105
1654618520191934464,-23.33735657,-44.44495392,3.578674316
1654618520201866496,-22.58916473,-44.29207611,2.831787109
1654618520211798528,-22.2170639,-43.97977448,3.100769043
1654618520221730560,-22.19190979,-44.25824738,3.169799805
1654618520231662592,-22.17553711,-44.06455231,3.222106934
1654618520241594624,-22.38677216,-44.19075775,2.972961426
1654618520251526400,-22.66643524,-43.69695282,3.410400391
1654618520261458432,-23.06411743,-43.65503693,3.441467285
1654618520271390464,-23.6611557,-43.03652191,3.707092285
1654618520281321472,-24.21923065,-42.82079315,3.944824219
1654618520291253504,-24.53150177,-42.26903534,4.033447266
1654618520301185280,-25.10227203,-42.1266861,4.261779785
1654618520311117312,-25.89096069,-41.90749359,4.368652344
1654618520321049344,-26.07827759,-41.99840546,4.266662598
1654618520330981376,-26.64070129,-41.60102081,4.40637207
1654618520340913408,-26.63011169,-41.48374939,3.697265625
1654618520350845696,-26.9804306,-41.34326935,3.522705078
1654618520360776448,-27.3082428,-41.22438049,3.376586914
1654618520370708480,-27.67712402,-40.92310333,3.390991211
1654618520380641024,-27.60827637,-41.07924652,3.785217285
1654618520390573056,-27.48233032,-41.20243073,3.687744141
1654618520400504832,-27.3181076,-41.23699188,3.437255859
1654618520410436864,-27.33117676,-41.22484589,3.267944336
1654618520420368896,-27.0664444,-41.28619385,3.221130371
1654618520430300928,-26.99486542,-41.00475311,3.011962891
1654618520440231936,-26.88549042,-41.54032135,2.493774414
1654618520450163968,-26.33023071,-41.60390472,1.612976074
1654618520460096000,-26.08856201,-42.01000214,0.470397949
1654618520470028032,-26.26875305,-42.29096222,-0.284484863
1654618520479960064,-25.98033905,-42.69933319,-1.642883301
1654618520489892096,-25.8348999,-43.0223465,-2.614257812
1654618520499823872,-25.63853455,-43.35378265,-3.099731445
1654618520509755904,-25.66376495,-43.10311127,-3.812255859
1654618520519686912,-25.52220154,-43.28818512,-4.264648438
1654618520529618944,-25.91418457,-43.15799713,-4.098693848
1654618520539550976,-26.24021149,-43.17397308,-5.467590332
1654618520549482752,-26.74238586,-43.09348297,-6.75958252
1654618520559414784,-27.02767181,-43.28540802,-8.487609863
1654618520569346816,-26.99765015,-42.98400116,-10.75256348
1654618520579278848,-26.82270813,-43.36928558,-13.21520996
1654618520589210112,-26.49095154,-43.30741119,-15.19940186
1654618520599141888,-25.9563446,-43.60747528,-16.51196289
