Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618758419014144,52.31801577,4.951452556,-2.404715273,1.554564833,41.75896015,4.780878949,4.780878949
1654618759419015424,52.31802763,4.951470579,-1.7034802,1.395298648,48.36020268,4.775965445,4.775965445
1654618760419020800,52.3180438,4.951492421,-1.928793993,1.596881033,44.28285963,4.772402395,4.772402395
1654618761419022336,52.31805303,4.951509939,-2.436561936,1.447789628,48.71233671,4.776909969,4.776909969
1654618762419027712,52.31806605,4.95153774,-2.388066527,1.967673238,49.75778814,4.777903014,4.777903014
1654618763418666496,52.31807623,4.95154862,-2.092134926,1.504577134,35.07931273,4.767062845,4.767062845
1654618764418672896,52.31808226,4.95156679,-2.230167096,1.316787792,46.36856311,4.768929195,4.768929195
1654618765418677760,52.31809907,4.951580158,-2.253919763,1.647279904,38.39066923,4.765067486,4.765067486
1654618766418684416,52.3181119,4.951598039,-1.867340066,1.631858722,49.66914131,4.772837699,4.772837699
1654618767418689536,52.31811586,4.951606055,-1.700595336,1.077102599,48.68944717,4.770409454,4.770409454
1654618768418693888,52.3181289,4.951635296,-1.181102728,1.725448994,50.7592992,4.770962454,4.770962454
1654618769418698752,52.31814372,4.951650572,-0.90794464,1.552741672,36.44062601,4.77169859,4.77169859
1654618770418703360,52.31816528,4.951672104,-0.558557065,1.906685051,36.46638748,4.767254235,4.767254235
1654618771418707968,52.31817854,4.951688023,-0.581800273,1.536740474,37.56687087,4.7709378,4.7709378
1654618772418711808,52.31819122,4.951706791,-0.35923346,1.641128791,48.54000795,4.772304018,4.772304018
1654618773418715648,52.3182026,4.951715762,-1.433050134,1.500455977,35.50097738,4.775634721,4.775634721
1654618774418719232,52.31821712,4.951726566,-1.352300543,1.507937706,38.09190793,4.773985902,4.773985902
1654618775418723584,52.31822639,4.951745661,-1.213965343,1.530065991,49.04044239,4.774194453,4.774194453
1654618776418726912,52.3182376,4.951764093,-1.384190955,1.679073041,39.60211216,4.778416174,4.778416174
1654618777418729728,52.31824331,4.951777742,-1.566433083,1.328328877,47.44014884,4.775368937,4.775368937
1654618778418732800,52.31825175,4.951797774,-1.523781154,1.6963122,45.32232966,4.776050581,4.776050581
1654618779418735104,52.31826184,4.95181303,-1.673618669,1.513529995,37.79423768,4.77739145,4.77739145
1654618780418737664,52.31826623,4.95182949,-2.213649659,1.361815671,54.76436108,4.779809534,4.779809534
1654618781418741248,52.31828077,4.951833427,-1.90206693,1.482379377,28.16883672,4.780443218,4.780443218
1654618782418743296,52.31828603,4.951853062,-1.224527818,1.490768605,47.30162568,4.781782903,4.781782903
1654618783418745600,52.31830312,4.951856864,-1.454414167,1.566659276,18.48513758,4.781076844,4.781076844
1654618784418747904,52.3183179,4.951857499,-1.525986148,1.517161844,7.202232945,4.783318792,4.783318792
1654618785418750464,52.31833003,4.951864964,-1.390446491,1.29200675,14.3703113,4.783640117,4.783640117
1654618786418752256,52.31834594,4.95188285,-0.895287208,1.467856732,23.46580481,4.786314906,4.786314906
1654618787418753792,52.31835989,4.951890958,-0.638829001,1.375554655,17.6379803,4.785517976,4.785517976
1654618788418756608,52.31836756,4.951902509,-0.8834214,1.202522075,22.33798226,4.7860424,4.7860424
1654618789418758144,52.31838082,4.951912471,-0.51218554,1.294231588,18.76661205,4.780882861,4.780882861
1654618790418760448,52.31840399,4.951926645,-0.910415143,1.684429884,27.12753507,4.782050671,4.782050671
1654618791418762240,52.31842384,4.951937246,-1.444386046,1.648763671,23.17687034,4.783861316,4.783861316
1654618792418763520,52.31843176,4.951949837,-1.383714639,1.211743026,41.44155563,4.785392604,4.785392604
