Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2)
4,281956542;-2,232307892;12,43673767;4,05312149
4,291888542;0,253572693;12,2651944;2,712509308
4,301819542;2,116598511;11,75595337;1,159039764
4,311751542;1,630259857;12,68207748;0,568517761
4,321682542;-0,436641998;15,33126846;2,404000854
4,331614542;-1,695823517;19,10013107;5,40106842
4,341545542;-0,789907379;24,02264465;11,56854309
4,351476542;4,992867279;27,75348633;20,24674667
4,361407917;11,68844376;29,0080275;25,55306213
4,371338917;16,04767868;27,68837173;24,73770767
4,381270917;18,76348114;26,00796616;20,63039886
4,391201917;21,51715485;23,83194122;17,76251266
4,401133917;22,40944931;20,62171692;17,34682709
4,411064917;19,9716188;15,95966171;16,41950546
4,420996917;15,48380127;10,68642746;14,71874222
4,430927917;11,38382721;5,588628387;12,45739471
4,440859917;8,428223419;1,021924896;9,934241638
4,450790917;7,006330261;-3,042572937;7,718249817
4,460722917;7,17263443;-6,366111603;5,404361572
4,470653917;7,864795074;-8,68434082;2,649789734
4,480585917;8,066874847;-10,29648834;0,18726059
4,490516917;7,585326233;-11,09103607;-0,986448669
4,500448917;7,509733429;-10,77893509;-0,645158386
4,510379917;8,268804932;-10,66741699;0,799487457
4,520310917;8,450676727;-10,82848206;1,535057831
4,530242917;6,98776886;-10,84060684;1,192869415
4,540173917;5,02549942;-10,19949005;1,130748596
4,550105917;3,937112732;-8,763526154;1,34091156
4,560036917;4,860392761;-7,048243103;1,845811615
4,569968917;7,586074677;-5,446274414;1,942809906
4,579899917;11,81223633;-4,21343811;1,7902771
4,589831917;16,89656342;-3,737128601;2,384541321
4,599762917;19,58602066;-3,331322479;2,448907471
4,609694917;19,22811493;-3,444636841;1,834584961
4,619625917;17,26824051;-4,047133942;1,292262726
4,629557917;15,06123001;-3,995641022;1,269210663
4,639488917;14,79208969;-4,322710876;1,623224487
4,649420917;15,29519348;-3,891008606;2,226769409
4,659351917;16,96362396;-1,301543427;5,411546631
4,669283917;20,1269957;2,814297638;11,00750977
4,679214917;24,70537491;7,337142334;17,51492752
4,689145917;28,9947052;11,73754166;23,11568069
4,699077917;30,55056976;15,08967087;26,10945511
4,709008917;29,33644455;16,90883789;27,23391678
4,718940917;25,92833176;17,64680328;27,63598068
4,728871917;20,43909668;17,40400818;26,64953201
4,738803917;14,31922302;16,4826741;23,74093048
4,748734917;8,364156647;15,42871582;19,45653992
4,758666917;3,712130585;14,43328583;15,21675659
4,768597917;1,50586853;13,08593765;12,3115979
4,778529917;1,193617859;11,42349472;10,55515045
4,788460917;1,707648926;9,941875763;9,613159332
4,798392917;2,121238861;8,816965027;9,068292389
4,808323917;1,782493286;8,195008392;8,496631165
4,818255917;-0,308358765;8,007298737;7,574698334
4,828186917;-3,277135162;8,447533264;6,735992432
4,838118917;-6,133495331;9,202563171;5,834417267
4,848049917;-8,138276367;10,45800247;5,070256348
4,857980917;-8,339907074;11,95638657;5,088218994
4,867912917;-7,013814697;13,68080063;5,667963409
4,877843917;-4,351451111;16,31292709;6,974596252
4,887775917;-2,03831131;17,49636612;7,347171478
4,897706917;-0,801134033;19,63047821;7,106172638
4,907638917;-0,587079163;21,09323639;5,531746674
4,917569917;-3,996239777;18,830392;4,336033173
4,927501917;-5,667065277;17,74005936;4,574487305
4,937432917;-6,35593277;15,88077576;5,797444153
4,947364917;-6,473588104;13,45117813;6,953190765
4,957295917;-4,671784973;12,27492416;7,696994019
4,967227917;-1,525926819;12,09829147;7,269932098
4,977158917;2,633174286;12,48867966;6,591692505
4,987090917;6,725963287;13,8165683;7,530540161
4,997021917;7,557484131;16,53925644;9,485774231
5,006953917;7,266040192;20,14914963;10,99822906
5,016884917;7,891140289;24,13101929;18,17355789
5,026816917;13,36181396;24,88545044;27,39064087
5,036747917;22,95910629;22,26305374;37,08972153
5,046679917;32,34339157;18,90553574;42,39962952
5,056610917;37,89519653;15,01527557;40,64991806
5,066541917;40,26177521;10,87713089;33,40692993
5,076473917;38,9015538;6,819518738;24,69399857
5,086404917;34,62285141;2,799628143;18,14272202
5,096336917;29,99462585;-1,01563797;14,72023911
5,106267917;25,80319199;-4,510420532;12,58567795
5,116199917;22,12578918;-7,736811218;10,37687119
5,126130917;18,23478058;-9,962682495;8,318052521
5,136062917;15,96160767;-12,2505249;6,085445251
5,145993917;13,03429504;-13,24760147;4,219575348
5,155925917;10,30052994;-13,67840561;3,225043488
5,165856917;8,285270691;-14,01999527;2,421963501
5,175788917;6,829996948;-13,90892624;1,640289001
5,185719917;6,246210938;-13,74801086;0,944086762
5,195651917;6,220614166;-13,44159805;0,448766785
5,205582917;6,268963623;-13,03594162;-0,161963196
5,215514917;5,776936798;-12,30980164;-0,957708435
5,225445917;5,106031952;-11,76313843;-1,839674377
5,235377917;4,312082977;-10,87533463;-2,787203979
5,245308917;3,315455475;-10,10204269;-3,801943817
5,255240917;2,458637238;-9,984986115;-4,69558548
5,265171917;1,498384094;-9,997410278;-4,910239105
5,275103917;0,9794133;-9,943821716;-4,464615784
5,285034917;1,274150391;-9,936786346;-3,907324677
5,294966917;1,936373291;-9,91059082;-3,567231903
5,304897917;3,33820816;-9,611812134;-3,344794464
5,314829917;5,046455841;-9,028175812;-3,457510071
5,324760917;6,993307343;-8,800050201;-3,459456024
5,334691917;9,10331955;-8,702153778;-2,548899536
5,344623917;11,29985184;-8,230185242;-0,647703095
5,354558042;13,92434418;-7,506290588;1,597927094
5,364490042;14,92576172;-5,080285492;3,065325623
5,374421042;14,38493637;-1,941911774;1,503174133
5,384353042;15,17244873;1,290915527;-0,31704071
5,394284042;16,91751984;4,266427917;1,963317261
5,404216042;23,73913422;8,092621307;9,523944855
5,414147042;30,96326157;12,48104553;16,59733566
5,424079042;39,06546295;9,784552917;24,18236252
5,434010042;40,92564468;15,12664398;29,15427338
5,443942042;34,33260498;17,72973083;25,67640564
5,453873042;24,15901108;18,75958923;21,11149841
5,463805042;18,45991241;19,11465088;18,27369965
5,473736042;14,42161011;18,33836517;18,12356186
5,483668042;10,22523651;17,51986725;18,31187027
5,493599042;5,868845673;16,1615918;17,07663895
5,503531042;4,186045074;14,40005493;14,93683868
5,513462042;1,984123993;12,89253983;12,65588196
5,523394042;0,811462555;11,53067184;10,40366547
