Time (s);X (rad/s);Y (rad/s);Z (rad/s)
4,697835917;-5,788908005;-5,129288673;-0,794344664
4,707767917;-5,470356464;-4,484500408;-0,987995267
4,717698917;-5,02194643;-4,101133347;-1,119993806
4,727629917;-4,493304729;-3,904634237;-1,100501418
4,737561917;-4,025271416;-3,902616978;-0,917238116
4,747492917;-3,763833761;-4,282227993;-0,505876541
4,757424917;-3,640957117;-5,107758999;0,110888124
4,767355917;-3,518526316;-6,116765499;0,718113124
4,777287917;-3,387287617;-6,784902096;1,134241104
4,787218917;-3,283535004;-6,727838993;1,329578757
4,797150917;-3,176978827;-6,022221565;1,290495753
4,807081917;-3,023700237;-5,029520988;1,150184631
4,817013917;-2,793656826;-4,187129498;1,06183064
4,826944917;-2,44897604;-3,844435453;1,178361773
4,836876917;-2,073405504;-3,987081528;1,460416079
4,846807917;-1,570949078;-4,429135799;1,866643429
4,856739917;-0,928288758;-4,802625656;2,247960091
4,866670917;-0,150384888;-4,99573946;2,380670786
4,876602917;0,676994026;-4,554223537;2,026823759
4,886533917;1,251493812;-3,443584442;1,716464877
4,896465917;1,66935122;-1,432447433;0,692393959
4,906396917;1,878534555;0,135137692;-0,411437601
4,916327917;2,025166035;0,672855496;-0,79065311
4,926259917;2,497337818;0,528283417;-1,198542476
4,936190917;3,182590485;-0,026462901;-1,417631745
4,946122917;3,909772873;-0,493731022;-1,39401114
4,956053917;4,46416378;-0,454800665;-1,46434927
4,965985917;4,536214828;0,146604076;-1,730800152
4,975916917;4,304681301;1,116776347;-2,213482141
4,985848917;3,985293388;3,083636284;-2,759383917
4,995779917;3,675079346;3,259724617;-2,937842607
5,005711917;3,374606133;2,108234882;-2,759336948
5,015642917;3,495386362;0,359828621;-2,323044062
5,025574917;4,223078251;-0,861717045;-1,802844644
5,035505917;5,701273441;-1,048469305;-1,478019714
5,045437917;7,448410988;-0,453487039;-1,493529081
5,055368917;8,735591888;0,469282299;-1,718711495
5,065300917;9,093044281;1,312095284;-2,061995268
5,075231917;8,641611099;2,086614132;-2,34610486
5,085163917;7,872721195;2,751461029;-2,435299158
5,095094917;7,205014706;3,160106421;-2,390648842
5,105025917;6,743826389;3,518800974;-2,286118746
5,114957917;6,355900764;3,876580954;-2,073694468
5,124888917;5,99814415;4,187686443;-1,739291668
5,134820917;5,469616413;4,201180935;-1,511048913
5,144751917;5,092772961;4,092340946;-1,259481311
5,154683917;4,828437328;3,607707739;-0,920324862
5,164614917;4,545356274;2,901779413;-0,601897061
5,174546917;4,163118362;2,209865808;-0,386350632
5,184477917;3,671670437;1,664734483;-0,313896567
5,194409917;3,128750324;1,297870994;-0,397141933
5,204340917;2,544087887;1,205406547;-0,586449921
5,214272917;1,868435264;1,300909281;-0,795778096
5,224203917;1,086630225;1,369120479;-1,024719477
5,234135917;0,265843451;1,342184544;-1,239577293
5,244066917;-0,636514723;1,21226716;-1,397834778
5,253998917;-1,526762724;0,970029533;-1,409573913
5,263929917;-2,276245356;0,49813202;-1,270108342
5,273861917;-2,861392498;-0,244636372;-1,062255502
5,283792917;-3,311595678;-1,105340004;-0,830164135
5,293724917;-3,747676373;-1,975968122;-0,598278999
5,303655917;-4,259082794;-2,574083567;-0,454021037
5,313587917;-4,98884058;-2,73558569;-0,439367265
