Time (s),X (µT),Y (µT),Z (µT)
1654618491441198848,-23.90088654,-10.90899658,41.12786865
1654618491451129600,-23.32383728,-9.995193481,41.58282471
1654618491461060864,-22.59799957,-9.54801178,42.55004883
1654618491470991872,-21.92974854,-9.434539795,43.20739746
1654618491480922624,-21.15413666,-9.22164917,43.70379639
1654618491490854656,-20.39207458,-9.26978302,43.8190918
1654618491500785920,-20.19982147,-9.526100159,44.40112305
1654618491510716672,-19.3499527,-9.508010864,44.23730469
1654618491520647680,-18.80102539,-9.355003357,44.27209473
1654618491530578944,-18.08332825,-9.398582458,44.71557617
1654618491540509696,-17.66782379,-9.684524536,44.53045654
1654618491550440704,-17.18173981,-10.23240662,44.70196533
1654618491560371712,-16.99114227,-10.65630341,44.80780029
1654618491570303744,-16.30738831,-11.05897522,44.93737793
1654618491580234752,-15.53676605,-11.52784729,44.74621582
1654618491590165760,-15.34472656,-12.1674118,44.96801758
1654618491600096768,-14.75509644,-12.69927216,44.49517822
1654618491610027776,-14.3578186,-13.2193985,44.54266357
1654618491619958528,-13.81442261,-13.72847748,44.52105713
1654618491629889792,-13.10868073,-13.99166107,44.20910645
1654618491639820800,-12.70115662,-14.26425171,44.3371582
1654618491649752832,-12.15048981,-14.43003845,44.05072021
1654618491659683584,-11.61221313,-14.36057281,44.027771
1654618491669614848,-11.18221283,-14.47785187,43.9151001
1654618491679545600,-10.66105652,-14.96898651,43.98144531
1654618491689476608,-10.22743225,-14.90122223,43.82885742
1654618491699407872,-10.13748169,-15.28354645,44.003479
1654618491709338624,-9.875740051,-15.4810791,44.03735352
1654618491719269632,-9.995613098,-15.67747498,44.08929443
1654618491729201920,-9.797897339,-15.70290375,44.18450928
1654618491739132672,-9.500488281,-15.52309418,44.66101074
1654618491749063680,-9.724769592,-15.29059601,44.18188477
1654618491758994944,-9.70425415,-15.31797028,43.98114014
1654618491768925696,-9.66733551,-15.19605255,44.35662842
1654618491778856704,-10.05587769,-14.93190765,43.80609131
1654618491788787968,-10.14482117,-15.18450165,44.21099854
1654618491798718720,-10.42660522,-14.66118622,44.09356689
1654618491808650752,-10.53031921,-14.54095459,43.95483398
1654618491818581760,-10.64011383,-14.41340637,44.26202393
1654618491828512768,-10.95411682,-13.80590057,44.2565918
1654618491838443776,-11.24949646,-13.55924225,44.27722168
1654618491848374784,-11.49977875,-13.08796692,44.48571777
1654618491858305792,-11.74462891,-12.45310974,44.98272705
1654618491868236800,-12.1251297,-12.19562531,44.88421631
1654618491878167808,-12.588974,-11.43658447,45.04272461
1654618491888099584,-12.64228821,-11.15470886,45.23150635
1654618491898030848,-12.8837738,-10.82810974,45.53594971
1654618491907961856,-13.35452271,-10.43761444,45.17950439
1654618491917892608,-13.80365753,-9.918556213,45.01190186
1654618491927823872,-14.61317444,-9.637451172,45.22045898
1654618491937754624,-15.15289307,-9.214736938,44.90435791
1654618491947685632,-15.67832184,-8.651130676,45.32910156
1654618491957616896,-16.46681976,-8.244468689,44.72119141
1654618491967548928,-17.03302765,-7.505584717,44.96551514
1654618491977479680,-17.45713043,-6.700492859,44.75732422
1654618491987410688,-17.59947205,-5.530441284,44.69067383
