Time (s);X (µT);Y (µT);Z (µT)
4,76892575;-9,66733551;-15,19605255;44,35662842
4,77885675;-10,05587769;-14,93190765;43,80609131
4,78878775;-10,14482117;-15,18450165;44,21099854
4,79871875;-10,42660522;-14,66118622;44,09356689
4,80865075;-10,53031921;-14,54095459;43,95483398
4,81858175;-10,64011383;-14,41340637;44,26202393
4,82851275;-10,95411682;-13,80590057;44,2565918
4,83844375;-11,24949646;-13,55924225;44,27722168
4,84837475;-11,49977875;-13,08796692;44,48571777
4,85830575;-11,74462891;-12,45310974;44,98272705
4,86823675;-12,1251297;-12,19562531;44,88421631
4,87816775;-12,588974;-11,43658447;45,04272461
4,88809975;-12,64228821;-11,15470886;45,23150635
4,89803075;-12,8837738;-10,82810974;45,53594971
4,90796175;-13,35452271;-10,43761444;45,17950439
4,91789275;-13,80365753;-9,918556213;45,01190186
4,92782375;-14,61317444;-9,637451172;45,22045898
4,93775475;-15,15289307;-9,214736938;44,90435791
4,94768575;-15,67832184;-8,651130676;45,32910156
4,95761675;-16,46681976;-8,244468689;44,72119141
4,96754875;-17,03302765;-7,505584717;44,96551514
4,97747975;-17,45713043;-6,700492859;44,75732422
4,98741075;-17,59947205;-5,530441284;44,69067383
4,99734175;-18,01786041;-4,591453552;44,62493896
5,00727275;-18,30685425;-3,809158325;45,10784912
5,01720375;-18,86476135;-2,545768738;44,83959961
5,02713475;-19,47978973;-2,054199219;44,01556396
5,03706575;-20,07752991;-1,243019104;44,23223877
5,04699775;-20,67629242;-0,243629456;43,61584473
5,05692875;-21,44680023;0,744194031;43,49542236
5,06685975;-21,89618683;1,585083008;43,30914307
5,07679075;-22,46961212;2,438468933;42,94439697
5,08672175;-22,89595032;3,464569092;42,39001465
5,09665275;-23,14788055;4,178314209;42,22717285
5,10658375;-23,17550659;4,733428955;41,8248291
5,11651475;-23,25765228;5,600837708;41,31756592
5,12644675;-23,80297852;6,190856934;41,08013916
5,13637775;-23,79317474;7,140312195;40,43096924
5,14630875;-23,90937805;7,729492188;40,19732666
5,15623975;-23,900383;8,845664978;39,68255615
5,16617075;-24,109375;10,02493286;39,14593506
5,17610175;-24,15584564;11,02191925;38,97619629
5,18603275;-24,5795517;11,73139191;38,32800293
5,19596375;-24,90361023;12,63963318;37,45941162
5,20589575;-25,0052948;13,27339935;36,91210938
5,21582675;-25,60482025;13,9440918;36,38397217
5,22575775;-25,95295715;14,63621521;35,47027588
5,23568875;-25,96464539;15,15354919;35,35925293
5,24561975;-26,25935364;15,9562149;34,80841064
5,25555075;-26,63542938;16,5391922;34,42169189
5,26548175;-26,97723389;16,6312561;33,70703125
5,27541375;-27,60826874;16,90357971;32,855896
5,28534475;-28,18449402;16,66876984;32,70300293
5,29527575;-28,50132751;16,77568054;32,64941406
5,30520675;-28,92704773;16,66235352;32,61883545
5,31513775;-29,49727631;15,93838501;32,19537354
5,32506875;-29,91638947;15,1759491;31,77215576
5,33499975;-30,31238556;14,42264557;31,56378174
5,34493075;-30,31238556;14,42264557;31,56378174
5,35486275;-30,75338745;12,30542755;31,6796875
5,36479375;-31,04847717;11,48078156;31,7166748
5,37472475;-30,83337402;10,97038269;31,69647217
5,38465575;-30,83337402;10,97038269;31,69647217
5,394588042;-30,89926147;10,30364227;31,79980469
