Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618490527536384,-3.773171423,-2.487206149,-0.771942394
1654618490537467392,-3.590725431,-2.759608045,-5.813988265
1654618490547398656,-4.304917215,-0.863733081,-7.752309848
1654618490557329408,-4.281694998,1.50559605,-4.199017707
1654618490567260416,-2.380559952,0.286473367,-5.248718047
1654618490577191680,-0.155877999,-1.709387011,-3.386514348
1654618490587122432,0.544704976,-1.506690503,0.852549916
1654618490597054464,0.449359692,0.010942552,3.025230972
1654618490606985472,0.078630432,-0.452012866,5.43723111
1654618490616916480,-0.236690612,-2.361288698,6.988374631
1654618490626847488,-2.12897999,-2.731108131,4.3690141
1654618490636778496,-3.907116516,-1.691246463,0.157865175
1654618490646709504,-2.270454542,-2.67692403,-5.886409539
1654618490656640512,1.01653084,-1.782329126,-10.09157267
1654618490666571520,2.937425382,0.172405446,-8.933623996
1654618490676503296,3.855262823,-2.296553151,-6.71453432
1654618490686434560,3.571146614,-4.142390055,-3.660544986
1654618490696365568,0.464912117,-5.28554615,0.195071593
1654618490706296320,-1.129061674,-3.575796905,0.556849935
1654618490716227584,-0.744888496,-1.494583696,-0.44115254
1654618490726158592,-0.856205449,-0.726711257,-1.77776435
1654618490736089344,-0.528433344,-1.140033975,-2.933812387
1654618490746020608,0.200864722,-0.819543115,-3.114017434
1654618490755952640,0.443657488,-1.612872284,-2.235807743
1654618490765883392,1.240255836,-2.540832425,-1.303864186
1654618490775814656,3.65167973,-0.849464779,-2.238508279
1654618490785745408,11.96990767,1.998603453,-2.046190141
1654618490795676416,11.75106977,2.989569097,1.572839907
1654618490805607680,2.440345393,3.262042622,1.314614585
1654618490815538432,3.763765592,-1.389374745,-1.818943951
1654618490825469440,5.691685563,-1.310807463,-3.875907294
1654618490835400704,6.468017462,-0.680931359,-2.646994765
1654618490845332480,9.09364884,-2.787951838,1.1177248
1654618490855263488,4.41672241,-3.8586966,10.67389571
1654618490865194496,-6.990853266,-1.230067209,1.457144559
1654618490875125504,-2.430849515,0.805078565,-10.72286731
1654618490885056512,0.020157691,1.66200059,-3.618082799
1654618490894987520,0.449722804,-2.3397363,0.98300963
1654618490904918528,2.405193686,-7.906492739,-1.681435858
1654618490914849536,2.41986552,-7.231017709,-3.826270281
1654618490924781568,1.528239977,-4.894907706,-3.916758574
1654618490934712320,0.7541423,-4.436054182,-2.896603338
1654618490944643584,-1.268202018,-1.711740807,-1.473974015
1654618490954574592,-3.904753071,-0.333500074,-0.335600942
1654618490964505344,-3.382815399,-0.221720022,-1.33427614
