Time (s);X (µT);Y (µT);Z (µT)
266,4301533;-38,75626373;31,43249512;11,02600098
266,4400853;-38,45012665;31,28275681;11,05273438
266,4500183;-38,17624664;31,39396667;11,39807129
266,4599513;-37,7946701;31,59374619;11,64709473
266,4698825;-37,61694336;31,59955215;11,72741699
266,4798155;-37,3196106;31,92611694;12,26092529
266,4897475;-36,91900635;32,00753403;12,01367188
266,4996805;-36,88066101;31,92643738;12,49279785
266,5096135;-36,79573822;32,01443481;13,36950684
266,5195455;-36,35592651;32,52466583;13,32214355
266,5294785;-36,26683807;32,81631851;13,53515625
266,5394115;-35,94875336;32,79034042;13,42150879
266,5493435;-35,69748688;33,03290176;13,9262085
266,5592765;-35,40879822;33,04424667;13,56262207
266,5692085;-34,77084351;33,6278801;14,15039062
266,5791415;-34,69122314;34,13108444;13,96063232
266,5890745;-34,38711548;33,91534805;13,64837646
266,5990065;-34,49832916;33,97040939;13,68548584
266,6089395;-34,56382751;33,92617416;12,90625
266,6188715;-34,74715424;33,85330582;12,31982422
266,6288045;-35,03484344;33,89725494;11,90289307
266,6387375;-35,65163422;33,38122177;11,9630127
266,6486695;-35,9109726;33,06027985;11,66546631
266,6586025;-36,24260712;32,67975998;11,02185059
266,6685345;-37,02005005;32,27090836;11,00842285
266,6784675;-37,38938904;32,40466309;11,04571533
266,6884005;-37,73447418;31,66596222;10,64257812
266,6983325;-38,21923828;31,18886948;10,72247314
266,7082655;-38,52985382;30,4894371;10,33929443
266,7181975;-38,78009033;30,18323135;10,41369629
266,7281305;-39,38868713;29,97385406;10,54180908
266,7380635;-39,78865051;29,52721405;10,22875977
266,7479955;-40,19193268;29,39391708;10,0614624
266,7579285;-40,07814026;29,03023529;9,861816406
266,7678615;-40,50125122;28,55355453;9,725402832
266,7777935;-40,93320465;28,35125732;9,469909668
266,7877265;-41,42562103;27,58497238;9,463806152
266,7976585;-41,59346771;27,43558502;9,368774414
266,8075915;-42,05786896;26,99331284;9,209960938
266,8175245;-42,33981323;26,57009888;8,485473633
266,8274565;-42,86397552;26,29492188;8,715026855
266,8373895;-42,89997864;25,68966675;9,172424316
266,8473215;-43,21997833;25,34447479;9,045715332
266,8572545;-43,42292023;24,89124298;9,075927734
266,8671875;-43,79494476;24,37439346;9,030395508
266,8771195;-44,07248688;24,2474556;9,27130127
266,8870525;-44,22652435;23,75641251;9,153564453
266,8969845;-44,07546234;23,44671631;9,37701416
266,9069175;-44,52566528;23,31003189;9,535705566
266,9168505;-44,75362396;22,7220459;9,237121582
266,9267825;-44,76805115;22,71094894;9,437866211
266,9367155;-45,01546478;22,21607208;9,146179199
266,9466485;-45,18645477;22,42345428;9,499755859
266,9565805;-45,28083038;21,80331421;9,454406738
